date;crypto investment;savings
17-10-2020;0.22679897;0.18048791
18-10-2020;0.22679897;0.17851919
19-10-2020;0.22679897;0.1745864
20-10-2020;0.23099489;0.17622868
21-10-2020;0.23099489;0.16375942
22-10-2020;0.23099489;0.16196341
23-10-2020;0.23099489;0.16239366
24-10-2020;0.23099489;0.16020674
25-10-2020;0.23099489;0.16115202
26-10-2020;0.23099489;0.16060881
27-10-2020;0.23465676;0.15746049
28-10-2020;0.23465676;0.1620039
29-10-2020;0.23465676;0.15999544
30-10-2020;0.23465676;0.15871232
31-10-2020;0.23465676;0.15601196
01-11-2020;0.23465676;0.15651036
02-11-2020;0.23465676;0.15866586
03-11-2020;0.23824092;0.15770269
04-11-2020;0.23824092;0.15565626
05-11-2020;0.23824092;0.14120805
06-11-2020;0.23824092;0.14133476
07-11-2020;0.23824092;0.1483104
08-11-2020;0.23824092;0.14212283
09-11-2020;0.23824092;0.14348779
10-11-2020;0.24151083;0.14714632
11-11-2020;0.24151083;0.14329987
12-11-2020;0.24151083;0.13823743
13-11-2020;0.24151083;0.13788616
14-11-2020;0.24151083;0.14002866
15-11-2020;0.24151083;0.14101643
16-11-2020;0.24151083;0.13460068
17-11-2020;0.24434443;0.13034554
18-11-2020;0.24434443;0.12918441
19-11-2020;0.24434443;0.12908954
20-11-2020;0.24434443;0.12351437
21-11-2020;0.24434443;0.12337578
22-11-2020;0.24434443;0.12520412
23-11-2020;0.24434443;0.12524422
24-11-2020;0.24696121;0.12298858
25-11-2020;0.24696121;0.12545296
26-11-2020;0.24696121;0.13702126
27-11-2020;0.24696121;0.13735941
28-11-2020;0.24696121;0.13263787
29-11-2020;0.24696121;0.12928082
30-11-2020;0.24696121;0.11974012
01-12-2020;0.24962036;0.12763922
02-12-2020;0.24962036;0.12499289
03-12-2020;0.24962036;0.12342252
04-12-2020;0.24962036;0.12834385
05-12-2020;0.24962036;0.12529869
06-12-2020;0.24962036;0.12406229
07-12-2020;0.24962036;0.12505451
08-12-2020;0.25234945;0.13372527
09-12-2020;0.25234945;0.1320476
10-12-2020;0.25234945;0.13413638
11-12-2020;0.25234945;0.13566715
12-12-2020;0.25234945;0.13029381
13-12-2020;0.25234945;0.12798825
14-12-2020;0.25234945;0.12729492
15-12-2020;0.2549245;0.12875265
16-12-2020;0.2549245;0.11731252
17-12-2020;0.2549245;0.1096243
18-12-2020;0.2549245;0.10804755
19-12-2020;0.2549245;0.10473471
20-12-2020;0.2549245;0.10648586
21-12-2020;0.2549245;0.1096343
22-12-2020;0.25702684;0.10721931
23-12-2020;0.25702684;0.10971826
24-12-2020;0.25702684;0.10743198
25-12-2020;0.25702684;0.10338624
26-12-2020;0.25702684;0.09645559
27-12-2020;0.25702684;0.09706042
28-12-2020;0.25702684;0.09414872
29-12-2020;0.25885416;0.09502077
30-12-2020;0.25885416;0.09014959
31-12-2020;0.25885416;0.08964985
