date;crypto investment;savings
08-11-2018;0.29032468;0.34863612
09-11-2018;0.29032468;0.35235419
10-11-2018;0.29032468;0.35105675
11-11-2018;0.29032468;0.35094451
12-11-2018;0.29032468;0.3531478
13-11-2018;0.29818694;0.36166421
14-11-2018;0.29818694;0.40081207
15-11-2018;0.29818694;0.40722165
16-11-2018;0.29818694;0.41251537
17-11-2018;0.29818694;0.41409134
18-11-2018;0.29818694;0.40899504
19-11-2018;0.29818694;0.47213479
20-11-2018;0.30941818;0.52786805
21-11-2018;0.30941818;0.51062869
22-11-2018;0.30941818;0.53825752
23-11-2018;0.30941818;0.54058905
24-11-2018;0.30941818;0.60555149
25-11-2018;0.30941818;0.5860393
26-11-2018;0.30941818;0.62183626
27-11-2018;0.32250472;0.62815386
28-11-2018;0.32250472;0.5637217
29-11-2018;0.32250472;0.56089881
30-11-2018;0.32250472;0.59742085
01-12-2018;0.32250472;0.56943935
02-12-2018;0.32250472;0.57972724
03-12-2018;0.32250472;0.61631211
04-12-2018;0.33514089;0.61917254
05-12-2018;0.33514089;0.65263808
06-12-2018;0.33514089;0.69580493
07-12-2018;0.33514089;0.71638741
08-12-2018;0.33514089;0.70480988
09-12-2018;0.33514089;0.67787524
10-12-2018;0.33514089;0.6994692
11-12-2018;0.34974119;0.73001479
12-12-2018;0.34974119;0.71695891
13-12-2018;0.34974119;0.75444885
14-12-2018;0.34974119;0.77101362
15-12-2018;0.34974119;0.77237691
16-12-2018;0.34974119;0.76855938
17-12-2018;0.34974119;0.70504663
18-12-2018;0.36326911;0.68992404
19-12-2018;0.36326911;0.68073507
20-12-2018;0.36326911;0.61677014
21-12-2018;0.36326911;0.65442613
22-12-2018;0.36326911;0.63524763
23-12-2018;0.36326911;0.63766257
24-12-2018;0.36326911;0.62521467
25-12-2018;0.37637358;0.68143266
26-12-2018;0.37637358;0.67404703
27-12-2018;0.37637358;0.71138672
28-12-2018;0.37637358;0.66260292
29-12-2018;0.37637358;0.68055546
30-12-2018;0.37637358;0.67253799
31-12-2018;0.37637358;0.69468557
